ID,Image,Name,Nickname,Game,Archetype,Position,Element,Team,Power,Control,Technique,Pressure,Physical,Agility,Intelligence,Total,Age group,School year,Gender,Role
2114.0,https://dxi4wb638ujep.cloudfront.net/1/k/2/j/2jd-pvecdnu.png,Montaine Skalin,Skalin,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,FW,Mountain,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
2115.0,https://dxi4wb638ujep.cloudfront.net/1/k/h/h/hhsfiq4mwu8.png,Meowlinda Purrsival,Puss,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 7,Female,Player
2116.0,https://dxi4wb638ujep.cloudfront.net/1/k/n/o/nopqx3nuf0m.png,Rune Sigilsson,Rune,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,FW,Wind,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 9,Male,Player
2117.0,https://dxi4wb638ujep.cloudfront.net/1/k/w/m/wm-lciruohk.png,Onslow Mastick,Mastick,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Fire,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
2118.0,https://dxi4wb638ujep.cloudfront.net/1/k/i/m/imbttfo2p4m.png,Blowie Armstraw,Armstraw,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2119.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/k/tkwya6omilk.png,Paddy Filler,Filler,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2120.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/a/vamjj_9gjyu.png,Avid Peddler,Peddler,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2121.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/y/eyxcoab8or8.png,Woody Prince,Prince,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2122.0,https://dxi4wb638ujep.cloudfront.net/1/k/-/d/-d03ddu07lm.png,Demerara Kane,Kane,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Wind,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2123.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/1/p1fwwiiow4k.png,Tiny Jetson,Jetson,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Mountain,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2124.0,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nucke7ait-k.png,Joe Java,Java,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Mountain,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
2125.0,https://dxi4wb638ujep.cloudfront.net/1/k/8/8/88zrze8y-nm.png,Wulf Blackbean,Blackb.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2126.0,https://dxi4wb638ujep.cloudfront.net/1/k/c/t/ctqegzjqlt8.png,Neville Boyle,Boyle,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,FW,Forest,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2127.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/7/t7h_nmvqmeu.png,Ameen Abel,Abel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Forest,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2128.0,https://dxi4wb638ujep.cloudfront.net/1/k/z/r/zren8rsibh8.png,Bombasta Flamboyanzi,Flambo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Fire,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 9,Female,Player
2129.0,https://dxi4wb638ujep.cloudfront.net/1/k/o/5/o5vgrukyssu.png,Fada Prendi,Prendi,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Female,Player
2130.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/r/gr0llvd7n-0.png,Bella Baker,Baker,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Fire,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Female,Player
2131.0,https://dxi4wb638ujep.cloudfront.net/1/k/3/5/35fqmqlbgnc.png,Olivia Palme,Palme,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Mountain,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Female,Player
2132.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/w/xwmf13qjvts.png,Gustav Weathervane,Weather.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2133.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/-/m-x-yi2z4ee.png,Grover Noggin,Noggin,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Forest,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
2134.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kfqi2rkf9ye.png,Blazer Firefoot,Firefoot,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
2135.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/3/v3hdbuclqrs.png,Adam Montayne,Montayne,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Mountain,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2136.0,https://dxi4wb638ujep.cloudfront.net/1/k/1/y/1yc2iz3tllc.png,Chauncey Slinka,Slinka,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Forest,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 8,Female,Player
2137.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/w/ewzxlmrxi40.png,Leighton Bolt,Bolt,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2138.0,https://dxi4wb638ujep.cloudfront.net/1/k/w/a/wampubs1vhc.png,Lucien Thrope,Howler,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
2139.0,https://dxi4wb638ujep.cloudfront.net/1/k/b/y/by9u5-0pc00.png,Lenton Gouger,Gouger,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Fire,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
2140.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/a/paylx3e69hc.png,Titania Khamun,Wraps,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Female,Player
2141.0,https://dxi4wb638ujep.cloudfront.net/1/k/-/y/-yde6i4aqs0.png,Eveline Veitch,Vicked,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Fire,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 9,Female,Player
2142.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/d/edgxpvnilye.png,Eldritch Priest,Eldritch,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,GK,Mountain,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
2143.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/1/v1rqeqryibs.png,Gene Bulge,Bulge,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,FW,Wind,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2144.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tuwmqz5enhs.png,Candy Reviva,Candy,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Forest,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Female,Player
2145.0,https://dxi4wb638ujep.cloudfront.net/1/k/c/8/c8nthmfkg0e.png,Pacey Mack,Tinker,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,GK,Forest,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Female,Player
2146.0,https://dxi4wb638ujep.cloudfront.net/1/k/8/t/8teyurqsvu0.png,Anil Latikal,Numbers,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Mountain,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2147.0,https://dxi4wb638ujep.cloudfront.net/1/k/n/7/n7155umw4nc.png,Indy Ferrante,Glacial,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Wind,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
2148.0,https://dxi4wb638ujep.cloudfront.net/1/k/5/r/5rkhijp0fy0.png,Stan Tistischen,Statto,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2149.0,https://dxi4wb638ujep.cloudfront.net/1/k/i/5/i57alcpoyrc.png,Simon Borg,Roboboy,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2150.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/r/mrgn_dghth8.png,Clark Phylen,Fax,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2151.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/5/x5rssig9-0u.png,Gram Vineela,Vinyl,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Forest,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
2152.0,https://dxi4wb638ujep.cloudfront.net/1/k/3/w/3wyzb_z1luk.png,Yasser Rightaway,Yesman,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,GK,Wind,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
2153.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/-/g-d4savpmnm.png,Adora Shivers,Shivers,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Wind,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 8,Female,Player
2154.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/f/efekczhjjhm.png,Roland Allardyce,Dicey,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2155.0,https://dxi4wb638ujep.cloudfront.net/1/k/1/3/131fvmhzosk.png,Lacy Cagney,Cagney,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Female,Player
2156.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/y/vyww87ur7yu.png,Justice Gavel,Gavel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Forest,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Female,Player
2157.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/w/kwnrreyrwb8.png,Raleigh Greenstreet,Greenst.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
2158.0,https://dxi4wb638ujep.cloudfront.net/1/k/q/a/qayjgjxjx-u.png,Melody Toontune,Toontune,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Forest,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Female,Player
2159.0,https://dxi4wb638ujep.cloudfront.net/1/k/h/y/hypon2xzcn8.png,Zip Windrush,Windrush,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2160.0,https://dxi4wb638ujep.cloudfront.net/1/k/l/2/l28ar2jbim0.png,Buster Lungs,Lungs,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Fire,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2161.0,https://dxi4wb638ujep.cloudfront.net/1/k/6/e/6en78jv7pvc.png,Stanza Verse,Verse,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Mountain,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 8,Female,Player
2162.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/x/axuovuaz61s.png,Dextra Gleeson,Gleeson,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Forest,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Female,Player
2163.0,https://dxi4wb638ujep.cloudfront.net/1/k/r/z/rzfvcr8jxge.png,Aidull Wanabi,Wannabe,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,FW,Forest,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2164.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/4/p4yzsyulsae.png,Earle Humble,Humble,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2165.0,https://dxi4wb638ujep.cloudfront.net/1/k/y/q/yqpsbnif_zs.png,Rich Fowler,Red Card,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
2166.0,https://dxi4wb638ujep.cloudfront.net/1/k/4/_/4_knsq9xktc.png,Rio Shoring,G'peas,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2167.0,https://dxi4wb638ujep.cloudfront.net/1/k/j/x/jx7g_vbtng0.png,Joy Seeker,Peach,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Fire,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Female,Player
2168.0,https://dxi4wb638ujep.cloudfront.net/1/k/9/9/99eeoiypafc.png,Haydn Woe,Bluey,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
2169.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/v/mv1_jd-1ts0.png,Levi Atherton,Leviath.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
2170.0,https://dxi4wb638ujep.cloudfront.net/1/k/i/9/i9uy5c38mau.png,Flick Screening,Screening,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 7,Female,Player
2171.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/v/tvftujrghz8.png,Buff Bagenal,Bagenal,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Fire,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2172.0,https://dxi4wb638ujep.cloudfront.net/1/k/z/6/z68mh-koutm.png,Mariah Knowles,Knowles,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Wind,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 7,Female,Player
2173.0,https://dxi4wb638ujep.cloudfront.net/1/k/c/s/csnhqbc05gk.png,Phil Harmonic,Symphony,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Mountain,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
2174.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/z/azkbeyqy8mk.png,Ghoulian Haunter,Ghoulian,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
2175.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/b/xb76pn2irvm.png,Jacko Lenton,Lenton,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Fire,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 7,Male,Player
2176.0,https://dxi4wb638ujep.cloudfront.net/1/k/r/0/r0yp66dqk18.png,Dee Tarrant,Powers,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
2177.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/c/gcpuxflqjgu.png,Lee Bartarian,Freedom,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
2178.0,https://dxi4wb638ujep.cloudfront.net/1/k/u/2/u2w2mimyu58.png,Amir Rika,Dreams,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2179.0,https://dxi4wb638ujep.cloudfront.net/1/k/l/e/lenxl3aidku.png,Ewan Envoi,People,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2180.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/6/k6xbkfo_js0.png,Jen DeRites,Liberty,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Female,Player
2181.0,https://dxi4wb638ujep.cloudfront.net/1/k/7/s/7sagjgofkfc.png,Judge Jury,Justice,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Fire,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
2182.0,https://dxi4wb638ujep.cloudfront.net/1/k/b/9/b9jva9dnr_s.png,Leo Maine,Leo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Forest,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2183.0,https://dxi4wb638ujep.cloudfront.net/1/k/q/v/qvs03c738me.png,Scorpia Venin,Scorpia,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Female,Player
2184.0,https://dxi4wb638ujep.cloudfront.net/1/k/o/0/o0vozbpb5ke.png,Noel Taurius,Taurius,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Fire,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2185.0,https://dxi4wb638ujep.cloudfront.net/1/k/z/c/zckj0kphu5s.png,Pan Kidd,Capric'n,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2186.0,https://dxi4wb638ujep.cloudfront.net/1/k/5/z/5zh8n56phzc.png,Cuba Lieber,Libra,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Mountain,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
2187.0,https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ib2dkgctmq0.png,Arthur Crabbe,Cancer,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2188.0,https://dxi4wb638ujep.cloudfront.net/1/k/8/x/8xjf7lfxrvc.png,Regina Raffles,Rifles,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 9,Female,Player
2189.0,https://dxi4wb638ujep.cloudfront.net/1/k/n/z/nz4kw05lgm0.png,Ian Fountry,Infantry,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
2190.0,https://dxi4wb638ujep.cloudfront.net/1/k/j/x/jxjpm1wcnku.png,Mark Osman,Marksman,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,GK,Mountain,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 7,Male,Player
2191.0,https://dxi4wb638ujep.cloudfront.net/1/k/s/z/szsihkw4k58.png,Colin Mando,Commando,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Wind,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2192.0,https://dxi4wb638ujep.cloudfront.net/1/k/y/2/y2x9yxjw_zm.png,Pete Parrish,Para,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Fire,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2193.0,https://dxi4wb638ujep.cloudfront.net/1/k/d/e/deacfofksqk.png,Serge Major,Major,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Fire,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
2194.0,https://dxi4wb638ujep.cloudfront.net/1/k/b/_/b_haxxxmxsk.png,Susan Taylor,Taylor,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,GK,Forest,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 7,Female,Player
2195.0,https://dxi4wb638ujep.cloudfront.net/1/k/w/x/wx2hcoxc6fm.png,Keenan Guru,Kigu,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Fire,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 7,Male,Player
2196.0,https://dxi4wb638ujep.cloudfront.net/1/k/q/4/q4vupteup_8.png,Lovell Ribner,Ribbons,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Mountain,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2197.0,https://dxi4wb638ujep.cloudfront.net/1/k/h/q/hqk1isiuimu.png,Curtis Carson,Curses,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Fire,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 7,Male,Player
2198.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/6/v6btthhmfz8.png,Falah Hazbin,Hazbin,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Fire,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
2199.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/s/ksqm-eh2oau.png,Marthin Bannister,Bannist.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
2200.0,https://dxi4wb638ujep.cloudfront.net/1/k/q/6/q6lhqxtdxv8.png,Orion Tearing,Bearings,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Mountain,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
2201.0,https://dxi4wb638ujep.cloudfront.net/1/k/b/s/bsum9ol56mu.png,Reese Fryer,Fryer,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Forest,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
